mex_dir,mex_file,mex_path,ID,TextID,WordID,Preview,start,end,file_name,tag,preview_length
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,169,17,3,Francisco da Gama,302,319,118_17404,TYPE,17
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,170,17,3,REQUERIMENTO,30,43,118_17404,TYPE,12
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,171,17,1,alferes,46,54,118_17404,ROLE,7
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,172,17,1,procurador,156,167,118_17404,ROLE,10
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,173,17,1,prĂ­ncipe regente,194,212,118_17404,ROLE,17
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,174,17,2,Companhia de Infantaria da OrdenanĂ§a,57,94,118_17404,INSTITUTION,37
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,175,18,7,"1796, Agosto, 20",8,24,119_8478,DATE,16
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,176,18,5,ParĂˇ,26,32,119_8478,LOCALIZATION,5
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,177,18,5,Estado do ParĂˇ,75,91,119_8478,LOCALIZATION,15
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,178,18,5,Rio Negro,94,103,119_8478,LOCALIZATION,9
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,179,18,4,D. Francisco MaurĂ­cio de Sousa Coutinho,105,145,119_8478,PERSON,40
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,180,18,4,LuĂ­s Pinto de Sousa Coutinho,242,271,119_8478,PERSON,29
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,181,18,4,AntĂłnio Faustino,346,363,119_8478,PERSON,17
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,182,18,3,OFĂŤCIO,32,40,119_8478,TYPE,7
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,183,18,1,capitĂŁo general,56,73,119_8478,ROLE,16
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,184,18,1,secretĂˇrio de estado interino da Marinha e Ultramar e NegĂłcio,154,240,119_8478,ROLE,63
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,185,19,7,"1676, novembro, 14",6,25,120_103,DATE,18
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,186,19,5,Lisboa,27,34,120_103,LOCALIZATION,6
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,187,19,5,ParaĂ­ba,274,282,120_103,LOCALIZATION,8
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,188,19,4,D. Pedro,89,97,120_103,PERSON,8
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,189,19,3,CONSULTA,34,43,120_103,TYPE,8
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,190,19,1,prĂ­ncipe regente,71,88,120_103,ROLE,17
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,191,19,1,cavaleiro,123,133,120_103,ROLE,9
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,192,19,1,capitĂŁo-mor,248,260,120_103,ROLE,12
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,193,19,1,ouvidor,263,271,120_103,ROLE,7
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,194,19,2,JuĂ­zo dos Cavaleiros.,318,341,120_103,INSTITUTION,22
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,195,19,2,Ordem de Cristo,136,151,120_103,INSTITUTION,15
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,196,20,2,"1750, MarĂ§o, 22",8,24,121_8044,INSTITUTION,16
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,197,20,5,Bahia,26,32,121_8044,LOCALIZATION,5
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,198,20,5,reino,160,166,121_8044,LOCALIZATION,5
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,199,20,5,Pernambuco,171,182,121_8044,LOCALIZATION,10
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,200,20,5,Bahia,184,190,121_8044,LOCALIZATION,5
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,201,20,4,AntĂłnio Rodrigues Neves,41,65,121_8044,PERSON,24
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,202,20,4,JoĂŁo V,76,84,121_8044,PERSON,7
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,203,20,3,CARTA,32,38,121_8044,TYPE,5
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,204,20,1,rei,69,73,121_8044,ROLE,3
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,205,21,7,"1805, Junho, 20",9,24,122_10270,DATE,15
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,206,21,5,SĂŁo LuĂ­s do MaranhĂŁo,26,49,122_10270,LOCALIZATION,23
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,207,21,5,MaranhĂŁo,97,106,122_10270,LOCALIZATION,9
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,208,21,5,Lisboa,195,201,122_10270,LOCALIZATION,6
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,209,21,4,AntĂłnio de Saldanha da Gama,108,136,122_10270,PERSON,28
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,210,21,4,LuĂ­s AntĂłnio Soares Mendes,150,179,122_10270,PERSON,28
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,211,21,3,PASSAPORTE,50,61,122_10270,TYPE,10
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,212,21,1,governador,64,75,122_10270,ROLE,10
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,213,21,1,capitĂŁo-general,77,94,122_10270,ROLE,16
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,214,22,7,"1767, outubro, 12",12,30,123_8120,DATE,17
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,215,22,4,Henrique Martins,124,140,123_8120,PERSON,16
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,216,22,4,D. JosĂ©,149,158,123_8120,PERSON,8
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,217,22,1,capitĂŁo,46,55,123_8120,ROLE,8
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,218,22,2,Granadeiros do TerĂ§o de Infantaria Auxiliar,58,102,123_8120,INSTITUTION,44
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,219,22,2,praĂ§a,106,112,123_8120,INSTITUTION,6
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,221,23,7,"ant. 1822, junho",7,24,124_19583,DATE,16
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,222,23,5,Pernambuco,105,115,124_19583,LOCALIZATION,10
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,223,23,5,Alagoas,222,230,124_19583,LOCALIZATION,7
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,224,23,5,Rio Grande do Norte,232,251,124_19583,LOCALIZATION,19
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,225,23,4,JosĂ© de SĂˇ Carneiro Pereira de Castro,117,156,124_19583,PERSON,39
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,226,23,4,D. JoĂŁo VI,165,176,124_19583,PERSON,11
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,227,23,3,REQUERIMENTO,29,42,124_19583,TYPE,12
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,228,24,7,"1817, Agosto, 13",1,17,125_noid,DATE,16
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,229,24,5,Inhambane,43,52,125_noid,LOCALIZATION,9
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,230,24,5,MoĂ§ambique,123,134,125_noid,LOCALIZATION,11
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,231,24,4,Francisco de Paula Cavalcanti de Albuquerque,142,186,125_noid,PERSON,44
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,232,24,4,icente AntĂłnio Rosa Ă,247,269,125_noid,PERSON,22
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,233,24,3,OFĂŤCIO,18,26,125_noid,TYPE,7
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,234,24,1,governador,29,40,125_noid,ROLE,10
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,235,24,1,governador,90,101,125_noid,ROLE,10
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,236,24,1,capitĂŁo-general,103,119,125_noid,ROLE,16
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,237,24,1,tenente-coronel,203,219,125_noid,ROLE,15
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,238,24,2,Regimento de MilĂ­cias,222,244,125_noid,INSTITUTION,22
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,239,25,7,"1679, Novembro, 20",7,25,126_640,DATE,18
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,240,25,5,Lisboa,27,34,126_640,LOCALIZATION,6
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,241,25,4,D. Pedro,88,96,126_640,PERSON,8
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,242,25,4,GregĂłrio da Costa,214,232,126_640,PERSON,18
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,243,25,3,CONSULTA,34,43,126_640,TYPE,8
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,244,25,1,prĂ­ncipe regente,69,87,126_640,ROLE,17
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,245,25,1,capitĂŁo,144,153,126_640,ROLE,8
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,246,25,2,Infantaria,156,166,126_640,INSTITUTION,10
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,247,26,7,1789,8,13,127_3575,DATE,4
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,248,26,4,Silvestre JosĂ© da Silva,29,53,127_3575,PERSON,24
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,249,26,3,REQUERIMENTO,13,26,127_3575,TYPE,12
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,250,26,1,capitĂŁo-de-mar-e-guerra,103,127,127_3575,ROLE,24
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,251,27,7,"1795, Setembro, 23",13,32,128_4572,DATE,18
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,252,27,5,Sergipe del-Rei,170,185,128_4572,LOCALIZATION,15
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,253,27,5,SĂŁo Paulo,270,280,128_4572,LOCALIZATION,10
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,254,27,5,Fortaleza do Morro,247,266,128_4572,LOCALIZATION,18
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,255,27,4,Domingos Alves Branco Moniz Barreto,57,92,128_4572,PERSON,35
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,256,27,3,REQUERIMENTO,32,45,128_4572,TYPE,12
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,257,27,3,capitĂŁo,48,57,128_4572,TYPE,8
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,258,27,3,capitĂŁo-mor,141,153,128_4572,TYPE,12
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,259,27,3,sargento-mor,204,216,128_4572,TYPE,12
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,260,27,2,governo,237,245,128_4572,INSTITUTION,7
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,261,27,2,infantaria,220,230,128_4572,INSTITUTION,10
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,262,28,7,"1768, Julho, 12",1,16,129_noid,DATE,15
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,263,28,5,CĂ˘mara de Tete,51,66,129_noid,LOCALIZATION,15
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,264,28,3,PAUTA,17,23,129_noid,TYPE,5
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,265,28,1,oficiais,27,35,129_noid,ROLE,8
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,266,29,7,"1678, dezembro, 12",1,19,130_noid,DATE,18
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,267,29,5,Lisboa,21,28,130_noid,LOCALIZATION,6
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,268,29,5,Rio de Janeiro,119,133,130_noid,LOCALIZATION,14
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,269,29,4,JoĂŁo Lopes da Silveira,134,157,130_noid,PERSON,23
Documents 100-300 (without Portuguese letters),100-300.mex,Documents 100-300 (without Portuguese letters)/100-300.mex,270,29,3,CONSULTA,28,37,130_noid,TYPE,8
